Customer_ID,User_Name,Product_Name,Product_ID,Comment,Sentiment,Sentimental_Score
cous__.687,Rahul,Greek Yogurt,PID005687,Worth the price.,Neutral,0.0
cous__.688,Priya,Butter,PID005688,Average experience.,Positive,0.885
cous__.689,Arjun,Cream Cheese,PID005689,Worth the price.,Positive,0.885
cous__.690,Swati,Cottage Cheese,PID005690,Highly recommended!,Negative,-0.674
cous__.691,Kunal,Orange Juice,PID005691,Worth the price.,Positive,0.885
cous__.692,Rahul,Apple Juice,PID005692,Loved the taste!,Neutral,0.0
cous__.693,Aditya,Green Tea,PID005693,Fresh and tasty.,Positive,0.885
cous__.694,Pooja,Coffee,PID005694,Worth the price.,Neutral,0.0
cous__.695,Arjun,Soft Drink,PID005695,Loved the taste!,Neutral,0.0
cous__.696,Kiran,Black Tea,PID005696,Fresh and tasty.,Neutral,0.0
cous__.697,Sita,Herbal Tea,PID005697,Bad packaging.,Neutral,0.0
cous__.698,Swati,Sparkling Water,PID005698,"Not good, expected better.",Neutral,0.0
cous__.699,Meera,Ready-to-Eat Pasta,PID005699,Average experience.,Positive,0.885
cous__.700,Swati,Frozen Pizza,PID005700,Bad packaging.,Neutral,0.0
cous__.701,Pooja,Frozen Burritos,PID005701,Not satisfied.,Positive,0.885
cous__.702,Pooja,Frozen Lasagna,PID005702,Bad packaging.,Negative,-0.674
cous__.703,Pooja,Instant Noodles,PID005703,Fresh and tasty.,Positive,0.885
cous__.704,Raju,Whole Wheat Bread,PID005704,Very delicious!,Negative,-0.674
cous__.705,Aditya,Bagels,PID005705,Fresh and tasty.,Negative,-0.674
cous__.706,Meera,Croissants,PID005706,Fresh and tasty.,Negative,-0.674
cous__.707,Meera,English Muffins,PID005707,Worth the price.,Neutral,0.0
cous__.708,Amit,Pita Bread,PID005708,Loved the taste!,Neutral,0.0
cous__.709,Swati,Sourdough Bread,PID005709,Very delicious!,Positive,0.885
cous__.710,Priya,Multigrain Cereal,PID005710,Very delicious!,Negative,-0.674
cous__.711,Mira,Oatmeal,PID005711,"Too spicy, not for me.",Positive,0.885
cous__.712,Divya,Granola Bars,PID005712,Loved the taste!,Neutral,0.0
cous__.713,Sneha,Protein Bars,PID005713,Highly recommended!,Positive,0.885
cous__.714,Priya,Raisin Bran Cereal,PID005714,Very delicious!,Positive,0.885
cous__.715,Meera,Frozen Vegetables,PID005715,Worth the price.,Neutral,0.0
cous__.716,Kunal,Frozen French Fries,PID005716,Worth the price.,Positive,0.885
cous__.717,Mira,Frozen Chicken Nuggets,PID005717,Average experience.,Neutral,0.0
cous__.718,Raju,Frozen Fish Sticks,PID005718,Very delicious!,Negative,-0.674
cous__.719,Raju,Frozen Dumplings,PID005719,Average experience.,Negative,-0.674
cous__.720,Priya,Frozen Spring Rolls,PID005720,Average experience.,Positive,0.885
cous__.721,Amit,Frozen Waffles,PID005721,Not satisfied.,Positive,0.885
cous__.722,Rahul,Frozen Berries,PID005722,Average experience.,Positive,0.885
cous__.723,Priya,Tofu,PID005723,Very delicious!,Negative,-0.674
cous__.724,Aditya,Dried Fruits,PID005724,"Not good, expected better.",Neutral,0.0
cous__.725,Raju,Canned Soup,PID005725,"Not good, expected better.",Neutral,0.0
cous__.726,Rohan,Nut Mix,PID005726,Average experience.,Neutral,0.0
cous__.727,Aditya,Rice Cakes,PID005727,Not satisfied.,Negative,-0.674
cous__.728,Mira,Pancake Mix,PID005728,Highly recommended!,Neutral,0.0
cous__.729,Kiran,Potato Chips,PID005729,Average experience.,Neutral,0.0
cous__.730,Divya,Corn Chips,PID005730,Very delicious!,Negative,-0.674
cous__.731,Amit,Tortilla Chips,PID005731,Worth the price.,Positive,0.885
cous__.732,Varun,Veggie Chips,PID005732,Fresh and tasty.,Positive,0.885
cous__.733,Raju,Pretzels,PID005733,Worth the price.,Positive,0.885
cous__.734,Divya,Popcorn,PID005734,"Too spicy, not for me.",Negative,-0.674
cous__.735,Amit,Milk,PID005735,Worth the price.,Negative,-0.674
cous__.736,Rahul,Yogurt,PID005736,Loved the taste!,Positive,0.885
cous__.737,Rahul,Cheddar Cheese,PID005737,Worth the price.,Negative,-0.674
cous__.738,Varun,Mozzarella Cheese,PID005738,"Not good, expected better.",Positive,0.885
cous__.739,Raju,Greek Yogurt,PID005739,Average experience.,Negative,-0.674
cous__.740,Amit,Butter,PID005740,Worth the price.,Neutral,0.0
cous__.741,Suman,Cream Cheese,PID005741,Highly recommended!,Neutral,0.0
cous__.742,Varun,Cottage Cheese,PID005742,Highly recommended!,Neutral,0.0
cous__.743,Priya,Orange Juice,PID005743,Average experience.,Neutral,0.0
cous__.744,Varun,Apple Juice,PID005744,Average experience.,Positive,0.885
cous__.745,Kunal,Green Tea,PID005745,Very delicious!,Negative,-0.674
cous__.746,Kunal,Coffee,PID005746,Fresh and tasty.,Neutral,0.0
cous__.747,Varun,Soft Drink,PID005747,Worth the price.,Negative,-0.674
cous__.748,Priya,Black Tea,PID005748,"Not good, expected better.",Positive,0.885
cous__.749,Sneha,Herbal Tea,PID005749,Loved the taste!,Negative,-0.674
cous__.750,Rohan,Sparkling Water,PID005750,Not satisfied.,Negative,-0.674
cous__.751,Swati,Ready-to-Eat Pasta,PID005751,Very delicious!,Negative,-0.674
cous__.752,Varun,Frozen Pizza,PID005752,Worth the price.,Negative,-0.674
cous__.753,Varun,Frozen Burritos,PID005753,Very delicious!,Positive,0.885
cous__.754,Mira,Frozen Lasagna,PID005754,"Too spicy, not for me.",Neutral,0.0
cous__.755,Sita,Instant Noodles,PID005755,"Not good, expected better.",Neutral,0.0
cous__.756,Kiran,Whole Wheat Bread,PID005756,Bad packaging.,Negative,-0.674
cous__.757,Sita,Bagels,PID005757,"Not good, expected better.",Neutral,0.0
cous__.758,Sneha,Croissants,PID005758,Bad packaging.,Neutral,0.0
cous__.759,Kunal,English Muffins,PID005759,Loved the taste!,Negative,-0.674
cous__.760,Divya,Pita Bread,PID005760,Fresh and tasty.,Positive,0.885
cous__.761,Priya,Sourdough Bread,PID005761,Bad packaging.,Positive,0.885
cous__.762,Swati,Multigrain Cereal,PID005762,Bad packaging.,Neutral,0.0
cous__.763,Sneha,Oatmeal,PID005763,Fresh and tasty.,Neutral,0.0
cous__.764,Mira,Granola Bars,PID005764,Loved the taste!,Neutral,0.0
cous__.765,Raju,Protein Bars,PID005765,Not satisfied.,Positive,0.885
cous__.766,Divya,Raisin Bran Cereal,PID005766,Average experience.,Negative,-0.674
cous__.767,Suman,Frozen Vegetables,PID005767,Not satisfied.,Negative,-0.674
cous__.768,Mira,Frozen French Fries,PID005768,Highly recommended!,Positive,0.885
cous__.769,Divya,Frozen Chicken Nuggets,PID005769,Bad packaging.,Negative,-0.674
cous__.770,Sita,Frozen Fish Sticks,PID005770,Highly recommended!,Negative,-0.674
cous__.771,Kunal,Frozen Dumplings,PID005771,Bad packaging.,Positive,0.885
cous__.772,Rahul,Frozen Spring Rolls,PID005772,Loved the taste!,Neutral,0.0
cous__.773,Amit,Frozen Waffles,PID005773,Worth the price.,Neutral,0.0
cous__.774,Suman,Frozen Berries,PID005774,"Not good, expected better.",Neutral,0.0
cous__.775,Arjun,Tofu,PID005775,Average experience.,Neutral,0.0
cous__.776,Mira,Dried Fruits,PID005776,Loved the taste!,Neutral,0.0
cous__.777,Priya,Canned Soup,PID005777,Highly recommended!,Negative,-0.674
cous__.778,Varun,Nut Mix,PID005778,Loved the taste!,Neutral,0.0
cous__.779,Aditya,Rice Cakes,PID005779,Very delicious!,Neutral,0.0
cous__.780,Priya,Pancake Mix,PID005780,Bad packaging.,Neutral,0.0
cous__.781,Meera,Potato Chips,PID005781,Bad packaging.,Negative,-0.674
cous__.782,Priya,Corn Chips,PID005782,Fresh and tasty.,Negative,-0.674
cous__.783,Sita,Tortilla Chips,PID005783,Bad packaging.,Negative,-0.674
cous__.784,Amit,Veggie Chips,PID005784,"Not good, expected better.",Positive,0.885
cous__.785,Divya,Pretzels,PID005785,Very delicious!,Positive,0.885
cous__.786,Arjun,Popcorn,PID005786,Bad packaging.,Neutral,0.0
cous__.787,Varun,Milk,PID005787,"Too spicy, not for me.",Positive,0.885
cous__.788,Kunal,Yogurt,PID005788,"Too spicy, not for me.",Positive,0.885
cous__.789,Rohan,Cheddar Cheese,PID005789,Average experience.,Positive,0.885
cous__.790,Pooja,Mozzarella Cheese,PID005790,"Too spicy, not for me.",Neutral,0.0
cous__.791,Sita,Greek Yogurt,PID005791,Not satisfied.,Neutral,0.0
cous__.792,Kunal,Butter,PID005792,Very delicious!,Positive,0.885
cous__.793,Mira,Cream Cheese,PID005793,"Not good, expected better.",Positive,0.885
cous__.794,Pooja,Cottage Cheese,PID005794,Average experience.,Positive,0.885
cous__.795,Kiran,Orange Juice,PID005795,Average experience.,Positive,0.885
cous__.796,Swati,Apple Juice,PID005796,"Too spicy, not for me.",Neutral,0.0
cous__.797,Aditya,Green Tea,PID005797,Loved the taste!,Neutral,0.0
cous__.798,Varun,Coffee,PID005798,Highly recommended!,Neutral,0.0
cous__.799,Raju,Soft Drink,PID005799,Fresh and tasty.,Neutral,0.0
cous__.800,Sita,Black Tea,PID005800,Fresh and tasty.,Neutral,0.0
cous__.801,Sita,Herbal Tea,PID005801,"Not good, expected better.",Neutral,0.0
cous__.802,Priya,Sparkling Water,PID005802,Not satisfied.,Positive,0.885
cous__.803,Rohan,Ready-to-Eat Pasta,PID005803,Highly recommended!,Positive,0.885
cous__.804,Raju,Frozen Pizza,PID005804,Not satisfied.,Positive,0.885
cous__.805,Mira,Frozen Burritos,PID005805,Worth the price.,Neutral,0.0
cous__.806,Kiran,Frozen Lasagna,PID005806,Fresh and tasty.,Positive,0.885
cous__.807,Rohan,Instant Noodles,PID005807,"Not good, expected better.",Neutral,0.0
cous__.808,Sneha,Whole Wheat Bread,PID005808,Bad packaging.,Neutral,0.0
cous__.809,Arjun,Bagels,PID005809,Loved the taste!,Positive,0.885
cous__.810,Swati,Croissants,PID005810,Not satisfied.,Neutral,0.0
cous__.811,Suman,English Muffins,PID005811,Not satisfied.,Neutral,0.0
cous__.812,Suman,Pita Bread,PID005812,Not satisfied.,Neutral,0.0
cous__.813,Rohan,Sourdough Bread,PID005813,Not satisfied.,Positive,0.885
cous__.814,Mira,Multigrain Cereal,PID005814,"Not good, expected better.",Neutral,0.0
cous__.815,Amit,Oatmeal,PID005815,Fresh and tasty.,Positive,0.885
cous__.816,Kiran,Granola Bars,PID005816,Bad packaging.,Neutral,0.0
cous__.817,Aditya,Protein Bars,PID005817,Worth the price.,Neutral,0.0
cous__.818,Aditya,Raisin Bran Cereal,PID005818,Loved the taste!,Positive,0.885
cous__.819,Sita,Frozen Vegetables,PID005819,Worth the price.,Negative,-0.674
cous__.820,Sita,Frozen French Fries,PID005820,Highly recommended!,Positive,0.885
cous__.821,Mira,Frozen Chicken Nuggets,PID005821,Very delicious!,Positive,0.885
cous__.822,Sneha,Frozen Fish Sticks,PID005822,Bad packaging.,Negative,-0.674
cous__.823,Raju,Frozen Dumplings,PID005823,"Not good, expected better.",Positive,0.885
cous__.824,Suman,Frozen Spring Rolls,PID005824,Loved the taste!,Negative,-0.674
cous__.825,Kunal,Frozen Waffles,PID005825,Highly recommended!,Negative,-0.674
cous__.826,Raju,Frozen Berries,PID005826,Loved the taste!,Neutral,0.0
cous__.827,Sneha,Tofu,PID005827,Fresh and tasty.,Negative,-0.674
cous__.828,Pooja,Dried Fruits,PID005828,Fresh and tasty.,Positive,0.885
cous__.829,Kunal,Canned Soup,PID005829,Highly recommended!,Negative,-0.674
cous__.830,Mira,Nut Mix,PID005830,Loved the taste!,Negative,-0.674
cous__.831,Mira,Rice Cakes,PID005831,Fresh and tasty.,Positive,0.885
cous__.832,Priya,Pancake Mix,PID005832,Not satisfied.,Neutral,0.0
cous__.833,Kunal,Potato Chips,PID005833,Not satisfied.,Positive,0.885
cous__.834,Sneha,Corn Chips,PID005834,Fresh and tasty.,Neutral,0.0
cous__.835,Rohan,Tortilla Chips,PID005835,"Too spicy, not for me.",Negative,-0.674
cous__.836,Rohan,Veggie Chips,PID005836,Fresh and tasty.,Negative,-0.674
cous__.837,Divya,Pretzels,PID005837,"Not good, expected better.",Neutral,0.0
cous__.838,Arjun,Popcorn,PID005838,Worth the price.,Positive,0.885
cous__.839,Sita,Milk,PID005839,"Too spicy, not for me.",Negative,-0.674
cous__.840,Rohan,Yogurt,PID005840,Average experience.,Neutral,0.0
cous__.841,Rohan,Cheddar Cheese,PID005841,"Not good, expected better.",Positive,0.885
cous__.842,Sita,Mozzarella Cheese,PID005842,"Too spicy, not for me.",Negative,-0.674
cous__.843,Kunal,Greek Yogurt,PID005843,Highly recommended!,Neutral,0.0
cous__.844,Aditya,Butter,PID005844,Very delicious!,Negative,-0.674
cous__.845,Sneha,Cream Cheese,PID005845,Average experience.,Negative,-0.674
cous__.846,Priya,Cottage Cheese,PID005846,Not satisfied.,Positive,0.885
cous__.847,Arjun,Orange Juice,PID005847,Highly recommended!,Neutral,0.0
cous__.848,Sita,Apple Juice,PID005848,"Not good, expected better.",Negative,-0.674
cous__.849,Rohan,Green Tea,PID005849,Very delicious!,Neutral,0.0
cous__.850,Aditya,Coffee,PID005850,Loved the taste!,Positive,0.885
cous__.851,Divya,Soft Drink,PID005851,"Not good, expected better.",Negative,-0.674
cous__.852,Sita,Black Tea,PID005852,Worth the price.,Negative,-0.674
cous__.853,Pooja,Herbal Tea,PID005853,Loved the taste!,Negative,-0.674
cous__.854,Meera,Sparkling Water,PID005854,Bad packaging.,Neutral,0.0
cous__.855,Rahul,Ready-to-Eat Pasta,PID005855,"Not good, expected better.",Positive,0.885
cous__.856,Rohan,Frozen Pizza,PID005856,Worth the price.,Positive,0.885
cous__.857,Raju,Frozen Burritos,PID005857,Fresh and tasty.,Positive,0.885
cous__.858,Priya,Frozen Lasagna,PID005858,Very delicious!,Positive,0.885
cous__.859,Meera,Instant Noodles,PID005859,Not satisfied.,Negative,-0.674
cous__.860,Rohan,Whole Wheat Bread,PID005860,Fresh and tasty.,Negative,-0.674
cous__.861,Sneha,Bagels,PID005861,"Not good, expected better.",Negative,-0.674
cous__.862,Raju,Croissants,PID005862,Highly recommended!,Negative,-0.674
cous__.863,Arjun,English Muffins,PID005863,Very delicious!,Negative,-0.674
cous__.864,Kunal,Pita Bread,PID005864,Very delicious!,Positive,0.885
cous__.865,Mira,Sourdough Bread,PID005865,"Not good, expected better.",Neutral,0.0
cous__.866,Sita,Multigrain Cereal,PID005866,Not satisfied.,Negative,-0.674
cous__.867,Rahul,Oatmeal,PID005867,Loved the taste!,Negative,-0.674
cous__.868,Amit,Granola Bars,PID005868,Fresh and tasty.,Positive,0.885
cous__.869,Sita,Protein Bars,PID005869,Not satisfied.,Neutral,0.0
cous__.870,Raju,Raisin Bran Cereal,PID005870,Average experience.,Positive,0.885
cous__.871,Aditya,Frozen Vegetables,PID005871,Highly recommended!,Negative,-0.674
cous__.872,Swati,Frozen French Fries,PID005872,Highly recommended!,Negative,-0.674
cous__.873,Arjun,Frozen Chicken Nuggets,PID005873,Bad packaging.,Positive,0.885
cous__.874,Sneha,Frozen Fish Sticks,PID005874,Not satisfied.,Neutral,0.0
cous__.875,Priya,Frozen Dumplings,PID005875,Loved the taste!,Negative,-0.674
cous__.876,Priya,Frozen Spring Rolls,PID005876,Highly recommended!,Neutral,0.0
cous__.877,Sita,Frozen Waffles,PID005877,Very delicious!,Negative,-0.674
cous__.878,Suman,Frozen Berries,PID005878,Highly recommended!,Positive,0.885
cous__.879,Amit,Tofu,PID005879,Bad packaging.,Positive,0.885
cous__.880,Mira,Dried Fruits,PID005880,Worth the price.,Positive,0.885
cous__.881,Suman,Canned Soup,PID005881,"Not good, expected better.",Neutral,0.0
cous__.882,Amit,Nut Mix,PID005882,Not satisfied.,Negative,-0.674
cous__.883,Raju,Rice Cakes,PID005883,Very delicious!,Negative,-0.674
cous__.884,Divya,Pancake Mix,PID005884,"Too spicy, not for me.",Neutral,0.0
cous__.885,Rohan,Potato Chips,PID005885,Worth the price.,Negative,-0.674
cous__.886,Aditya,Corn Chips,PID005886,Highly recommended!,Negative,-0.674
cous__.887,Amit,Tortilla Chips,PID005887,"Too spicy, not for me.",Negative,-0.674
cous__.888,Priya,Veggie Chips,PID005888,Bad packaging.,Neutral,0.0
cous__.889,Sneha,Pretzels,PID005889,"Not good, expected better.",Positive,0.885
cous__.890,Priya,Popcorn,PID005890,Fresh and tasty.,Negative,-0.674
cous__.891,Meera,Milk,PID005891,Loved the taste!,Positive,0.885
cous__.892,Varun,Yogurt,PID005892,Highly recommended!,Neutral,0.0
cous__.893,Suman,Cheddar Cheese,PID005893,Loved the taste!,Negative,-0.674
cous__.894,Raju,Mozzarella Cheese,PID005894,Fresh and tasty.,Neutral,0.0
cous__.895,Suman,Greek Yogurt,PID005895,"Not good, expected better.",Negative,-0.674
cous__.896,Mira,Butter,PID005896,Bad packaging.,Positive,0.885
cous__.897,Suman,Cream Cheese,PID005897,Loved the taste!,Negative,-0.674
cous__.898,Raju,Cottage Cheese,PID005898,"Not good, expected better.",Negative,-0.674
cous__.899,Divya,Orange Juice,PID005899,Fresh and tasty.,Positive,0.885
cous__.900,Divya,Apple Juice,PID005900,"Too spicy, not for me.",Negative,-0.674
cous__.901,Mira,Green Tea,PID005901,Bad packaging.,Neutral,0.0
cous__.902,Arjun,Coffee,PID005902,Fresh and tasty.,Negative,-0.674
cous__.903,Sita,Soft Drink,PID005903,Very delicious!,Neutral,0.0
cous__.904,Priya,Black Tea,PID005904,Not satisfied.,Negative,-0.674
cous__.905,Arjun,Herbal Tea,PID005905,Bad packaging.,Negative,-0.674
cous__.906,Kunal,Sparkling Water,PID005906,Highly recommended!,Negative,-0.674
cous__.907,Priya,Ready-to-Eat Pasta,PID005907,"Not good, expected better.",Positive,0.885
cous__.908,Meera,Frozen Pizza,PID005908,Fresh and tasty.,Positive,0.885
cous__.909,Swati,Frozen Burritos,PID005909,Loved the taste!,Neutral,0.0
cous__.910,Kiran,Frozen Lasagna,PID005910,Worth the price.,Negative,-0.674
cous__.911,Varun,Instant Noodles,PID005911,"Too spicy, not for me.",Neutral,0.0
cous__.912,Pooja,Whole Wheat Bread,PID005912,Fresh and tasty.,Positive,0.885
cous__.913,Amit,Bagels,PID005913,Highly recommended!,Neutral,0.0
cous__.914,Kiran,Croissants,PID005914,Very delicious!,Positive,0.885
cous__.915,Arjun,English Muffins,PID005915,Bad packaging.,Neutral,0.0
cous__.916,Varun,Pita Bread,PID005916,Not satisfied.,Neutral,0.0
cous__.917,Swati,Sourdough Bread,PID005917,Average experience.,Negative,-0.674
cous__.918,Sneha,Multigrain Cereal,PID005918,Highly recommended!,Negative,-0.674
cous__.919,Kunal,Oatmeal,PID005919,"Not good, expected better.",Neutral,0.0
cous__.920,Rohan,Granola Bars,PID005920,Not satisfied.,Positive,0.885
cous__.921,Amit,Protein Bars,PID005921,Worth the price.,Positive,0.885
cous__.922,Meera,Raisin Bran Cereal,PID005922,Bad packaging.,Negative,-0.674
cous__.923,Sneha,Frozen Vegetables,PID005923,Not satisfied.,Negative,-0.674
cous__.924,Kiran,Frozen French Fries,PID005924,Highly recommended!,Positive,0.885
cous__.925,Aditya,Frozen Chicken Nuggets,PID005925,Bad packaging.,Positive,0.885
cous__.926,Priya,Frozen Fish Sticks,PID005926,Loved the taste!,Neutral,0.0
cous__.927,Sita,Frozen Dumplings,PID005927,Not satisfied.,Negative,-0.674
cous__.928,Mira,Frozen Spring Rolls,PID005928,Loved the taste!,Negative,-0.674
cous__.929,Sneha,Frozen Waffles,PID005929,Not satisfied.,Negative,-0.674
cous__.930,Kiran,Frozen Berries,PID005930,Worth the price.,Neutral,0.0
cous__.931,Suman,Tofu,PID005931,Highly recommended!,Negative,-0.674
cous__.932,Kunal,Dried Fruits,PID005932,Bad packaging.,Negative,-0.674
cous__.933,Varun,Canned Soup,PID005933,"Too spicy, not for me.",Positive,0.885
cous__.934,Rahul,Nut Mix,PID005934,Loved the taste!,Negative,-0.674
cous__.935,Varun,Rice Cakes,PID005935,Worth the price.,Positive,0.885
cous__.936,Mira,Pancake Mix,PID005936,"Too spicy, not for me.",Negative,-0.674
cous__.937,Amit,Potato Chips,PID005937,Bad packaging.,Negative,-0.674
cous__.938,Raju,Corn Chips,PID005938,Very delicious!,Negative,-0.674
cous__.939,Kunal,Tortilla Chips,PID005939,Average experience.,Negative,-0.674
cous__.940,Raju,Veggie Chips,PID005940,"Too spicy, not for me.",Negative,-0.674
cous__.941,Swati,Pretzels,PID005941,Loved the taste!,Neutral,0.0
cous__.942,Meera,Popcorn,PID005942,Not satisfied.,Negative,-0.674
cous__.943,Kiran,Milk,PID005943,Not satisfied.,Neutral,0.0
cous__.944,Meera,Yogurt,PID005944,Not satisfied.,Negative,-0.674
cous__.945,Rahul,Cheddar Cheese,PID005945,Average experience.,Neutral,0.0
cous__.946,Sneha,Mozzarella Cheese,PID005946,"Too spicy, not for me.",Negative,-0.674
cous__.947,Suman,Greek Yogurt,PID005947,"Too spicy, not for me.",Negative,-0.674
cous__.948,Priya,Butter,PID005948,"Too spicy, not for me.",Positive,0.885
cous__.949,Kiran,Cream Cheese,PID005949,Fresh and tasty.,Positive,0.885
cous__.950,Sita,Cottage Cheese,PID005950,Very delicious!,Negative,-0.674
cous__.951,Rahul,Orange Juice,PID005951,Highly recommended!,Positive,0.885
cous__.952,Aditya,Apple Juice,PID005952,Average experience.,Positive,0.885
cous__.953,Arjun,Green Tea,PID005953,Fresh and tasty.,Positive,0.885
cous__.954,Sita,Coffee,PID005954,Very delicious!,Negative,-0.674
cous__.955,Priya,Soft Drink,PID005955,Fresh and tasty.,Positive,0.885
cous__.956,Swati,Black Tea,PID005956,Highly recommended!,Positive,0.885
cous__.957,Arjun,Herbal Tea,PID005957,"Not good, expected better.",Positive,0.885
cous__.958,Swati,Sparkling Water,PID005958,Bad packaging.,Positive,0.885
cous__.959,Mira,Ready-to-Eat Pasta,PID005959,Not satisfied.,Neutral,0.0
cous__.960,Raju,Frozen Pizza,PID005960,"Not good, expected better.",Positive,0.885
cous__.961,Rohan,Frozen Burritos,PID005961,Loved the taste!,Neutral,0.0
cous__.962,Arjun,Frozen Lasagna,PID005962,Fresh and tasty.,Neutral,0.0
cous__.963,Suman,Instant Noodles,PID005963,Loved the taste!,Positive,0.885
cous__.964,Rohan,Whole Wheat Bread,PID005964,"Too spicy, not for me.",Negative,-0.674
cous__.965,Pooja,Bagels,PID005965,Highly recommended!,Positive,0.885
cous__.966,Suman,Croissants,PID005966,Worth the price.,Negative,-0.674
cous__.967,Arjun,English Muffins,PID005967,Loved the taste!,Negative,-0.674
cous__.968,Rohan,Pita Bread,PID005968,Fresh and tasty.,Positive,0.885
cous__.969,Kiran,Sourdough Bread,PID005969,Fresh and tasty.,Positive,0.885
cous__.970,Swati,Multigrain Cereal,PID005970,Worth the price.,Neutral,0.0
cous__.971,Raju,Oatmeal,PID005971,Bad packaging.,Negative,-0.674
cous__.972,Kunal,Granola Bars,PID005972,"Too spicy, not for me.",Neutral,0.0
cous__.973,Swati,Protein Bars,PID005973,Highly recommended!,Positive,0.885
cous__.974,Amit,Raisin Bran Cereal,PID005974,Average experience.,Neutral,0.0
cous__.975,Kunal,Frozen Vegetables,PID005975,Average experience.,Negative,-0.674
cous__.976,Divya,Frozen French Fries,PID005976,Highly recommended!,Neutral,0.0
cous__.977,Sita,Frozen Chicken Nuggets,PID005977,"Not good, expected better.",Positive,0.885
cous__.978,Meera,Frozen Fish Sticks,PID005978,Highly recommended!,Positive,0.885
cous__.979,Rohan,Frozen Dumplings,PID005979,Fresh and tasty.,Positive,0.885
cous__.980,Rahul,Frozen Spring Rolls,PID005980,Average experience.,Neutral,0.0
cous__.981,Varun,Frozen Waffles,PID005981,Loved the taste!,Negative,-0.674
cous__.982,Aditya,Frozen Berries,PID005982,Bad packaging.,Neutral,0.0
cous__.983,Sneha,Tofu,PID005983,Bad packaging.,Neutral,0.0
cous__.984,Aditya,Dried Fruits,PID005984,"Not good, expected better.",Neutral,0.0
cous__.985,Rahul,Canned Soup,PID005985,Worth the price.,Positive,0.885
cous__.986,Meera,Nut Mix,PID005986,Very delicious!,Neutral,0.0
cous__.987,Sneha,Rice Cakes,PID005987,Fresh and tasty.,Negative,-0.674
cous__.988,Sita,Pancake Mix,PID005988,Highly recommended!,Negative,-0.674
cous__.989,Arjun,Potato Chips,PID005989,Worth the price.,Negative,-0.674
cous__.990,Amit,Corn Chips,PID005990,Average experience.,Neutral,0.0
cous__.991,Raju,Tortilla Chips,PID005991,Very delicious!,Negative,-0.674
cous__.992,Kiran,Veggie Chips,PID005992,Fresh and tasty.,Negative,-0.674
cous__.993,Swati,Pretzels,PID005993,Bad packaging.,Neutral,0.0
cous__.994,Meera,Popcorn,PID005994,Not satisfied.,Negative,-0.674
cous__.995,Sneha,Milk,PID005995,Fresh and tasty.,Neutral,0.0
cous__.996,Kunal,Yogurt,PID005996,Loved the taste!,Negative,-0.674
cous__.997,Varun,Cheddar Cheese,PID005997,Bad packaging.,Neutral,0.0
cous__.998,Meera,Mozzarella Cheese,PID005998,Worth the price.,Neutral,0.0
cous__.999,Aditya,Greek Yogurt,PID005999,"Too spicy, not for me.",Positive,0.885
cous__.1000,Divya,Butter,PID0051000,"Not good, expected better.",Negative,-0.674
cous__.1001,Amit,Cream Cheese,PID0051001,Bad packaging.,Positive,0.885
cous__.1002,Mira,Cottage Cheese,PID0051002,Average experience.,Negative,-0.674
cous__.1003,Rahul,Orange Juice,PID0051003,Worth the price.,Neutral,0.0
cous__.1004,Kiran,Apple Juice,PID0051004,Fresh and tasty.,Negative,-0.674
cous__.1005,Rohan,Green Tea,PID0051005,Worth the price.,Neutral,0.0
cous__.1006,Aditya,Coffee,PID0051006,Worth the price.,Neutral,0.0
cous__.1007,Suman,Soft Drink,PID0051007,Highly recommended!,Negative,-0.674
cous__.1008,Divya,Black Tea,PID0051008,Highly recommended!,Negative,-0.674
cous__.1009,Pooja,Herbal Tea,PID0051009,Worth the price.,Positive,0.885
cous__.1010,Varun,Sparkling Water,PID0051010,Average experience.,Negative,-0.674
cous__.1011,Raju,Ready-to-Eat Pasta,PID0051011,Worth the price.,Positive,0.885
cous__.1012,Varun,Frozen Pizza,PID0051012,Fresh and tasty.,Positive,0.885
cous__.1013,Divya,Frozen Burritos,PID0051013,"Too spicy, not for me.",Positive,0.885
cous__.1014,Mira,Frozen Lasagna,PID0051014,Loved the taste!,Positive,0.885
cous__.1015,Sita,Instant Noodles,PID0051015,Fresh and tasty.,Negative,-0.674
cous__.1016,Suman,Whole Wheat Bread,PID0051016,"Too spicy, not for me.",Neutral,0.0
cous__.1017,Pooja,Bagels,PID0051017,Highly recommended!,Neutral,0.0
cous__.1018,Meera,Croissants,PID0051018,Not satisfied.,Negative,-0.674
cous__.1019,Raju,English Muffins,PID0051019,Bad packaging.,Positive,0.885
cous__.1020,Sneha,Pita Bread,PID0051020,Fresh and tasty.,Negative,-0.674
cous__.1021,Raju,Sourdough Bread,PID0051021,Not satisfied.,Neutral,0.0
cous__.1022,Sita,Multigrain Cereal,PID0051022,Not satisfied.,Negative,-0.674
cous__.1023,Aditya,Oatmeal,PID0051023,"Too spicy, not for me.",Neutral,0.0
cous__.1024,Swati,Granola Bars,PID0051024,Worth the price.,Negative,-0.674
cous__.1025,Rohan,Protein Bars,PID0051025,Fresh and tasty.,Neutral,0.0
cous__.1026,Rahul,Raisin Bran Cereal,PID0051026,Not satisfied.,Positive,0.885
cous__.1027,Sita,Frozen Vegetables,PID0051027,"Not good, expected better.",Negative,-0.674
cous__.1028,Swati,Frozen French Fries,PID0051028,Average experience.,Neutral,0.0
