Customer_ID,User_Name,Product_Name,Product_ID,User_ID,Facebook_ID,Comment,Sentiment,Sentimental_Score,Rating
cous__.993,Swati,Pretzels,PID005993,https://www.facebook.com/vukkarvibes,1397040301789252,Bad packaging.,Neutral,0.0,5
cous__.994,Meera,Popcorn,PID005994,https://www.facebook.com/vukkarvibes,1397040301789253,Not satisfied.,Negative,-0.674,4
cous__.995,Sneha,Milk,PID005995,https://www.facebook.com/vukkarvibes,1397040301789254,Fresh and tasty.,Neutral,0.0,2
cous__.996,Kunal,Yogurt,PID005996,https://www.facebook.com/vukkarvibes,1397040301789255,Loved the taste!,Negative,-0.674,1
cous__.997,Varun,Cheddar Cheese,PID005997,https://www.facebook.com/vukkarvibes,1397040301789256,Bad packaging.,Neutral,0.0,3
cous__.998,Meera,Mozzarella Cheese,PID005998,https://www.facebook.com/vukkarvibes,1397040301789257,Worth the price.,Neutral,0.0,5
cous__.999,Aditya,Greek Yogurt,PID005999,https://www.facebook.com/vukkarvibes,1397040301789258,"Too spicy, not for me.",Positive,0.885,4
cous__.1000,Divya,Butter,PID0051000,https://www.facebook.com/vukkarvibes,1397040301789259,"Not good, expected better.",Negative,-0.674,4
cous__.1001,Amit,Cream Cheese,PID0051001,https://www.facebook.com/vukkarvibes,1397040301789260,Bad packaging.,Positive,0.885,5
cous__.1002,Mira,Cottage Cheese,PID0051002,https://www.facebook.com/vukkarvibes,1397040301789261,Average experience.,Negative,-0.674,5
cous__.1003,Rahul,Orange Juice,PID0051003,https://www.facebook.com/vukkarvibes,1397040301789262,Worth the price.,Neutral,0.0,3
cous__.1004,Kiran,Apple Juice,PID0051004,https://www.facebook.com/vukkarvibes,1397040301789263,Fresh and tasty.,Negative,-0.674,1
cous__.1005,Rohan,Green Tea,PID0051005,https://www.facebook.com/vukkarvibes,1397040301789264,Worth the price.,Neutral,0.0,2
cous__.1006,Aditya,Coffee,PID0051006,https://www.facebook.com/vukkarvibes,1397040301789265,Worth the price.,Neutral,0.0,3
cous__.1007,Suman,Soft Drink,PID0051007,https://www.facebook.com/vukkarvibes,1397040301789266,Highly recommended!,Negative,-0.674,3
cous__.1008,Divya,Black Tea,PID0051008,https://www.facebook.com/vukkarvibes,1397040301789267,Highly recommended!,Negative,-0.674,2
cous__.1009,Pooja,Herbal Tea,PID0051009,https://www.facebook.com/vukkarvibes,1397040301789268,Worth the price.,Positive,0.885,1
cous__.1010,Varun,Sparkling Water,PID0051010,https://www.facebook.com/vukkarvibes,1397040301789269,Average experience.,Negative,-0.674,3
cous__.1011,Raju,Ready-to-Eat Pasta,PID0051011,https://www.facebook.com/vukkarvibes,1397040301789270,Worth the price.,Positive,0.885,1
cous__.1012,Varun,Frozen Pizza,PID0051012,https://www.facebook.com/vukkarvibes,1397040301789271,Fresh and tasty.,Positive,0.885,2
cous__.1013,Divya,Frozen Burritos,PID0051013,https://www.facebook.com/vukkarvibes,1397040301789272,"Too spicy, not for me.",Positive,0.885,5
cous__.1014,Mira,Frozen Lasagna,PID0051014,https://www.facebook.com/vukkarvibes,1397040301789273,Loved the taste!,Positive,0.885,3
cous__.1015,Sita,Instant Noodles,PID0051015,https://www.facebook.com/vukkarvibes,1397040301789274,Fresh and tasty.,Negative,-0.674,4
cous__.1016,Suman,Whole Wheat Bread,PID0051016,https://www.facebook.com/vukkarvibes,1397040301789275,"Too spicy, not for me.",Neutral,0.0,2
cous__.1017,Pooja,Bagels,PID0051017,https://www.facebook.com/vukkarvibes,1397040301789276,Highly recommended!,Neutral,0.0,3
cous__.1018,Meera,Croissants,PID0051018,https://www.facebook.com/vukkarvibes,1397040301789277,Not satisfied.,Negative,-0.674,2
cous__.1019,Raju,English Muffins,PID0051019,https://www.facebook.com/vukkarvibes,1397040301789278,Bad packaging.,Positive,0.885,4
cous__.1020,Sneha,Pita Bread,PID0051020,https://www.facebook.com/vukkarvibes,1397040301789279,Fresh and tasty.,Negative,-0.674,3
cous__.1021,Raju,Sourdough Bread,PID0051021,https://www.facebook.com/vukkarvibes,1397040301789280,Not satisfied.,Neutral,0.0,2
cous__.1022,Sita,Multigrain Cereal,PID0051022,https://www.facebook.com/vukkarvibes,1397040301789281,Not satisfied.,Negative,-0.674,2
cous__.1023,Aditya,Oatmeal,PID0051023,https://www.facebook.com/vukkarvibes,1397040301789282,"Too spicy, not for me.",Neutral,0.0,4
cous__.1024,Swati,Granola Bars,PID0051024,https://www.facebook.com/vukkarvibes,1397040301789283,Worth the price.,Negative,-0.674,2
cous__.1025,Rohan,Protein Bars,PID0051025,https://www.facebook.com/vukkarvibes,1397040301789284,Fresh and tasty.,Neutral,0.0,5
cous__.1026,Rahul,Raisin Bran Cereal,PID0051026,https://www.facebook.com/vukkarvibes,1397040301789285,Not satisfied.,Positive,0.885,4
cous__.1027,Sita,Frozen Vegetables,PID0051027,https://www.facebook.com/vukkarvibes,1397040301789286,"Not good, expected better.",Negative,-0.674,4
cous__.1028,Swati,Frozen French Fries,PID0051028,https://www.facebook.com/vukkarvibes,1397040301789287,Average experience.,Neutral,0.0,4
cous__.1029,Aditya,Frozen Chicken Nuggets,PID0051029,https://www.facebook.com/vukkarvibes,1397040301789288,Highly recommended!,Positive,0.885,2
cous__.1030,Sneha,Frozen Fish Sticks,PID0051030,https://www.facebook.com/vukkarvibes,1397040301789289,Loved the taste!,Negative,-0.674,3
cous__.1031,Sneha,Frozen Dumplings,PID0051031,https://www.facebook.com/vukkarvibes,1397040301789290,"Too spicy, not for me.",Neutral,0.0,3
cous__.1032,Rahul,Frozen Spring Rolls,PID0051032,https://www.facebook.com/vukkarvibes,1397040301789291,Not satisfied.,Negative,-0.674,3
cous__.1033,Priya,Frozen Waffles,PID0051033,https://www.facebook.com/vukkarvibes,1397040301789292,Highly recommended!,Positive,0.885,3
cous__.1034,Sneha,Frozen Berries,PID0051034,https://www.facebook.com/vukkarvibes,1397040301789293,Worth the price.,Negative,-0.674,5
cous__.1035,Divya,Tofu,PID0051035,https://www.facebook.com/vukkarvibes,1397040301789294,Loved the taste!,Positive,0.885,2
cous__.1036,Arjun,Dried Fruits,PID0051036,https://www.facebook.com/vukkarvibes,1397040301789295,"Too spicy, not for me.",Positive,0.885,2
cous__.1037,Mira,Canned Soup,PID0051037,https://www.facebook.com/vukkarvibes,1397040301789296,Bad packaging.,Negative,-0.674,4
cous__.1038,Kiran,Nut Mix,PID0051038,https://www.facebook.com/vukkarvibes,1397040301789297,Highly recommended!,Neutral,0.0,1
cous__.1039,Raju,Rice Cakes,PID0051039,https://www.facebook.com/vukkarvibes,1397040301789298,Loved the taste!,Neutral,0.0,3
cous__.1040,Arjun,Pancake Mix,PID0051040,https://www.facebook.com/vukkarvibes,1397040301789299,"Too spicy, not for me.",Positive,0.885,2
cous__.1041,Raju,Potato Chips,PID0051041,https://www.facebook.com/vukkarvibes,1397040301789300,Highly recommended!,Positive,0.885,2
cous__.1042,Varun,Corn Chips,PID0051042,https://www.facebook.com/vukkarvibes,1397040301789301,Not satisfied.,Neutral,0.0,3
cous__.1043,Amit,Tortilla Chips,PID0051043,https://www.facebook.com/vukkarvibes,1397040301789302,Fresh and tasty.,Neutral,0.0,5
cous__.1044,Raju,Veggie Chips,PID0051044,https://www.facebook.com/vukkarvibes,1397040301789303,Bad packaging.,Negative,-0.674,3
cous__.1045,Meera,Pretzels,PID0051045,https://www.facebook.com/vukkarvibes,1397040301789304,Loved the taste!,Neutral,0.0,2
cous__.1046,Kunal,Popcorn,PID0051046,https://www.facebook.com/vukkarvibes,1397040301789305,Fresh and tasty.,Neutral,0.0,5
cous__.1047,Priya,Milk,PID0051047,https://www.facebook.com/vukkarvibes,1397040301789306,Fresh and tasty.,Positive,0.885,3
cous__.1048,Raju,Yogurt,PID0051048,https://www.facebook.com/vukkarvibes,1397040301789307,"Too spicy, not for me.",Positive,0.885,1
cous__.1049,Suman,Cheddar Cheese,PID0051049,https://www.facebook.com/vukkarvibes,1397040301789308,Highly recommended!,Neutral,0.0,1
cous__.1050,Rohan,Mozzarella Cheese,PID0051050,https://www.facebook.com/vukkarvibes,1397040301789309,Bad packaging.,Neutral,0.0,3
cous__.1051,Rohan,Greek Yogurt,PID0051051,https://www.facebook.com/vukkarvibes,1397040301789310,Loved the taste!,Neutral,0.0,3
cous__.1052,Sneha,Butter,PID0051052,https://www.facebook.com/vukkarvibes,1397040301789311,Average experience.,Negative,-0.674,4
cous__.1053,Pooja,Cream Cheese,PID0051053,https://www.facebook.com/vukkarvibes,1397040301789312,Very delicious!,Negative,-0.674,2
cous__.1054,Raju,Cottage Cheese,PID0051054,https://www.facebook.com/vukkarvibes,1397040301789313,Highly recommended!,Negative,-0.674,4
cous__.1055,Pooja,Orange Juice,PID0051055,https://www.facebook.com/vukkarvibes,1397040301789314,Bad packaging.,Positive,0.885,1
cous__.1056,Swati,Apple Juice,PID0051056,https://www.facebook.com/vukkarvibes,1397040301789315,"Too spicy, not for me.",Negative,-0.674,1
cous__.1057,Amit,Green Tea,PID0051057,https://www.facebook.com/vukkarvibes,1397040301789316,Not satisfied.,Negative,-0.674,4
cous__.1058,Meera,Coffee,PID0051058,https://www.facebook.com/vukkarvibes,1397040301789317,Highly recommended!,Positive,0.885,3
cous__.1059,Mira,Soft Drink,PID0051059,https://www.facebook.com/vukkarvibes,1397040301789318,Worth the price.,Positive,0.885,1
cous__.1060,Aditya,Black Tea,PID0051060,https://www.facebook.com/vukkarvibes,1397040301789319,Worth the price.,Neutral,0.0,4
cous__.1061,Divya,Herbal Tea,PID0051061,https://www.facebook.com/vukkarvibes,1397040301789320,Loved the taste!,Positive,0.885,3
cous__.1062,Divya,Sparkling Water,PID0051062,https://www.facebook.com/vukkarvibes,1397040301789321,"Not good, expected better.",Negative,-0.674,1
cous__.1063,Priya,Ready-to-Eat Pasta,PID0051063,https://www.facebook.com/vukkarvibes,1397040301789322,Not satisfied.,Positive,0.885,4
cous__.1064,Sita,Frozen Pizza,PID0051064,https://www.facebook.com/vukkarvibes,1397040301789323,Fresh and tasty.,Negative,-0.674,5
cous__.1065,Kunal,Frozen Burritos,PID0051065,https://www.facebook.com/vukkarvibes,1397040301789324,Very delicious!,Positive,0.885,2
cous__.1066,Rahul,Frozen Lasagna,PID0051066,https://www.facebook.com/vukkarvibes,1397040301789325,Worth the price.,Neutral,0.0,5
cous__.1067,Kiran,Instant Noodles,PID0051067,https://www.facebook.com/vukkarvibes,1397040301789326,Bad packaging.,Positive,0.885,4
cous__.1068,Aditya,Whole Wheat Bread,PID0051068,https://www.facebook.com/vukkarvibes,1397040301789327,Average experience.,Negative,-0.674,5
cous__.1069,Amit,Bagels,PID0051069,https://www.facebook.com/vukkarvibes,1397040301789328,Highly recommended!,Neutral,0.0,2
cous__.1070,Rohan,Croissants,PID0051070,https://www.facebook.com/vukkarvibes,1397040301789329,"Not good, expected better.",Neutral,0.0,2
cous__.1071,Pooja,English Muffins,PID0051071,https://www.facebook.com/vukkarvibes,1397040301789330,Very delicious!,Positive,0.885,5
cous__.1072,Mira,Pita Bread,PID0051072,https://www.facebook.com/vukkarvibes,1397040301789331,Bad packaging.,Neutral,0.0,1
cous__.1073,Pooja,Sourdough Bread,PID0051073,https://www.facebook.com/vukkarvibes,1397040301789332,Loved the taste!,Negative,-0.674,1
cous__.1074,Arjun,Multigrain Cereal,PID0051074,https://www.facebook.com/vukkarvibes,1397040301789333,Worth the price.,Positive,0.885,4
cous__.1075,Sneha,Oatmeal,PID0051075,https://www.facebook.com/vukkarvibes,1397040301789334,Worth the price.,Negative,-0.674,4
cous__.1076,Sneha,Granola Bars,PID0051076,https://www.facebook.com/vukkarvibes,1397040301789335,Loved the taste!,Neutral,0.0,3
cous__.1077,Sita,Protein Bars,PID0051077,https://www.facebook.com/vukkarvibes,1397040301789336,Loved the taste!,Neutral,0.0,1
cous__.1078,Sita,Raisin Bran Cereal,PID0051078,https://www.facebook.com/vukkarvibes,1397040301789337,Fresh and tasty.,Neutral,0.0,3
cous__.1079,Divya,Frozen Vegetables,PID0051079,https://www.facebook.com/vukkarvibes,1397040301789338,"Too spicy, not for me.",Positive,0.885,3
cous__.1080,Sneha,Frozen French Fries,PID0051080,https://www.facebook.com/vukkarvibes,1397040301789339,Highly recommended!,Negative,-0.674,5
cous__.1081,Sita,Frozen Chicken Nuggets,PID0051081,https://www.facebook.com/vukkarvibes,1397040301789340,Bad packaging.,Neutral,0.0,3
cous__.1082,Aditya,Frozen Fish Sticks,PID0051082,https://www.facebook.com/vukkarvibes,1397040301789341,"Not good, expected better.",Negative,-0.674,4
cous__.1083,Priya,Frozen Dumplings,PID0051083,https://www.facebook.com/vukkarvibes,1397040301789342,Very delicious!,Neutral,0.0,2
cous__.1084,Amit,Frozen Spring Rolls,PID0051084,https://www.facebook.com/vukkarvibes,1397040301789343,Worth the price.,Negative,-0.674,2
cous__.1085,Varun,Frozen Waffles,PID0051085,https://www.facebook.com/vukkarvibes,1397040301789344,Worth the price.,Negative,-0.674,5
cous__.1086,Amit,Frozen Berries,PID0051086,https://www.facebook.com/vukkarvibes,1397040301789345,Bad packaging.,Neutral,0.0,4
cous__.1087,Sneha,Tofu,PID0051087,https://www.facebook.com/vukkarvibes,1397040301789346,Highly recommended!,Positive,0.885,3
cous__.1088,Sita,Dried Fruits,PID0051088,https://www.facebook.com/vukkarvibes,1397040301789347,Loved the taste!,Positive,0.885,4
cous__.1089,Raju,Canned Soup,PID0051089,https://www.facebook.com/vukkarvibes,1397040301789348,Fresh and tasty.,Negative,-0.674,1
cous__.1090,Meera,Nut Mix,PID0051090,https://www.facebook.com/vukkarvibes,1397040301789349,Fresh and tasty.,Positive,0.885,2
cous__.1091,Priya,Rice Cakes,PID0051091,https://www.facebook.com/vukkarvibes,1397040301789350,Worth the price.,Neutral,0.0,4
cous__.1092,Pooja,Pancake Mix,PID0051092,https://www.facebook.com/vukkarvibes,1397040301789351,Loved the taste!,Neutral,0.0,5
cous__.1093,Pooja,Potato Chips,PID0051093,https://www.facebook.com/vukkarvibes,1397040301789352,Bad packaging.,Negative,-0.674,2
cous__.1094,Rahul,Corn Chips,PID0051094,https://www.facebook.com/vukkarvibes,1397040301789353,Not satisfied.,Neutral,0.0,5
cous__.1095,Kiran,Tortilla Chips,PID0051095,https://www.facebook.com/vukkarvibes,1397040301789354,Worth the price.,Negative,-0.674,1
cous__.1096,Arjun,Veggie Chips,PID0051096,https://www.facebook.com/vukkarvibes,1397040301789355,Average experience.,Negative,-0.674,3
cous__.1097,Suman,Pretzels,PID0051097,https://www.facebook.com/vukkarvibes,1397040301789356,Loved the taste!,Neutral,0.0,5
cous__.1098,Amit,Popcorn,PID0051098,https://www.facebook.com/vukkarvibes,1397040301789357,"Too spicy, not for me.",Positive,0.885,4
cous__.1099,Amit,Milk,PID0051099,https://www.facebook.com/vukkarvibes,1397040301789358,Not satisfied.,Negative,-0.674,4
cous__.1100,Suman,Yogurt,PID0051100,https://www.facebook.com/vukkarvibes,1397040301789359,"Not good, expected better.",Negative,-0.674,1
cous__.1101,Priya,Cheddar Cheese,PID0051101,https://www.facebook.com/vukkarvibes,1397040301789360,Very delicious!,Negative,-0.674,1
cous__.1102,Amit,Mozzarella Cheese,PID0051102,https://www.facebook.com/vukkarvibes,1397040301789361,"Not good, expected better.",Positive,0.885,3
cous__.1103,Suman,Greek Yogurt,PID0051103,https://www.facebook.com/vukkarvibes,1397040301789362,Average experience.,Positive,0.885,2
cous__.1104,Amit,Butter,PID0051104,https://www.facebook.com/vukkarvibes,1397040301789363,Bad packaging.,Positive,0.885,1
cous__.1105,Aditya,Cream Cheese,PID0051105,https://www.facebook.com/vukkarvibes,1397040301789364,Worth the price.,Negative,-0.674,4
cous__.1106,Kiran,Cottage Cheese,PID0051106,https://www.facebook.com/vukkarvibes,1397040301789365,Fresh and tasty.,Negative,-0.674,5
cous__.1107,Varun,Orange Juice,PID0051107,https://www.facebook.com/vukkarvibes,1397040301789366,Bad packaging.,Neutral,0.0,3
cous__.1108,Sita,Apple Juice,PID0051108,https://www.facebook.com/vukkarvibes,1397040301789367,Fresh and tasty.,Negative,-0.674,4
cous__.1109,Kiran,Green Tea,PID0051109,https://www.facebook.com/vukkarvibes,1397040301789368,Worth the price.,Negative,-0.674,1
cous__.1110,Kiran,Coffee,PID0051110,https://www.facebook.com/vukkarvibes,1397040301789369,Highly recommended!,Neutral,0.0,3
cous__.1111,Raju,Soft Drink,PID0051111,https://www.facebook.com/vukkarvibes,1397040301789370,Very delicious!,Negative,-0.674,1
cous__.1112,Mira,Black Tea,PID0051112,https://www.facebook.com/vukkarvibes,1397040301789371,Loved the taste!,Neutral,0.0,2
cous__.1113,Aditya,Herbal Tea,PID0051113,https://www.facebook.com/vukkarvibes,1397040301789372,"Not good, expected better.",Positive,0.885,5
cous__.1114,Divya,Sparkling Water,PID0051114,https://www.facebook.com/vukkarvibes,1397040301789373,Very delicious!,Negative,-0.674,3
cous__.1115,Pooja,Ready-to-Eat Pasta,PID0051115,https://www.facebook.com/vukkarvibes,1397040301789374,Highly recommended!,Negative,-0.674,4
cous__.1116,Rohan,Frozen Pizza,PID0051116,https://www.facebook.com/vukkarvibes,1397040301789375,Very delicious!,Positive,0.885,3
cous__.1117,Pooja,Frozen Burritos,PID0051117,https://www.facebook.com/vukkarvibes,1397040301789376,Not satisfied.,Neutral,0.0,3
cous__.1118,Aditya,Frozen Lasagna,PID0051118,https://www.facebook.com/vukkarvibes,1397040301789377,Worth the price.,Positive,0.885,3
cous__.1119,Kunal,Instant Noodles,PID0051119,https://www.facebook.com/vukkarvibes,1397040301789378,"Too spicy, not for me.",Negative,-0.674,4
cous__.1120,Arjun,Whole Wheat Bread,PID0051120,https://www.facebook.com/vukkarvibes,1397040301789379,"Too spicy, not for me.",Positive,0.885,3
cous__.1121,Sneha,Bagels,PID0051121,https://www.facebook.com/vukkarvibes,1397040301789380,Fresh and tasty.,Negative,-0.674,3
cous__.1122,Rahul,Croissants,PID0051122,https://www.facebook.com/vukkarvibes,1397040301789381,Fresh and tasty.,Negative,-0.674,5
cous__.1123,Rahul,English Muffins,PID0051123,https://www.facebook.com/vukkarvibes,1397040301789382,"Not good, expected better.",Neutral,0.0,2
cous__.1124,Mira,Pita Bread,PID0051124,https://www.facebook.com/vukkarvibes,1397040301789383,Average experience.,Positive,0.885,5
cous__.1125,Rahul,Sourdough Bread,PID0051125,https://www.facebook.com/vukkarvibes,1397040301789384,Bad packaging.,Positive,0.885,5
cous__.1126,Divya,Multigrain Cereal,PID0051126,https://www.facebook.com/vukkarvibes,1397040301789385,Fresh and tasty.,Positive,0.885,2
cous__.1127,Kunal,Oatmeal,PID0051127,https://www.facebook.com/vukkarvibes,1397040301789386,"Not good, expected better.",Neutral,0.0,4
cous__.1128,Pooja,Granola Bars,PID0051128,https://www.facebook.com/vukkarvibes,1397040301789387,Fresh and tasty.,Neutral,0.0,4
cous__.1129,Kiran,Protein Bars,PID0051129,https://www.facebook.com/vukkarvibes,1397040301789388,Worth the price.,Neutral,0.0,2
cous__.1130,Suman,Raisin Bran Cereal,PID0051130,https://www.facebook.com/vukkarvibes,1397040301789389,Loved the taste!,Negative,-0.674,5
cous__.1131,Amit,Frozen Vegetables,PID0051131,https://www.facebook.com/vukkarvibes,1397040301789390,Bad packaging.,Positive,0.885,1
cous__.1132,Aditya,Frozen French Fries,PID0051132,https://www.facebook.com/vukkarvibes,1397040301789391,Fresh and tasty.,Neutral,0.0,5
cous__.1133,Sita,Frozen Chicken Nuggets,PID0051133,https://www.facebook.com/vukkarvibes,1397040301789392,Highly recommended!,Negative,-0.674,2
cous__.1134,Varun,Frozen Fish Sticks,PID0051134,https://www.facebook.com/vukkarvibes,1397040301789393,Not satisfied.,Neutral,0.0,2
cous__.1135,Mira,Frozen Dumplings,PID0051135,https://www.facebook.com/vukkarvibes,1397040301789394,Highly recommended!,Negative,-0.674,3
cous__.1136,Meera,Frozen Spring Rolls,PID0051136,https://www.facebook.com/vukkarvibes,1397040301789395,Bad packaging.,Positive,0.885,1
cous__.1137,Aditya,Frozen Waffles,PID0051137,https://www.facebook.com/vukkarvibes,1397040301789396,Fresh and tasty.,Negative,-0.674,5
cous__.1138,Meera,Frozen Berries,PID0051138,https://www.facebook.com/vukkarvibes,1397040301789397,Loved the taste!,Neutral,0.0,5
cous__.1139,Meera,Tofu,PID0051139,https://www.facebook.com/vukkarvibes,1397040301789398,"Not good, expected better.",Neutral,0.0,5
cous__.1140,Sneha,Dried Fruits,PID0051140,https://www.facebook.com/vukkarvibes,1397040301789399,Fresh and tasty.,Negative,-0.674,3
cous__.1141,Mira,Canned Soup,PID0051141,https://www.facebook.com/vukkarvibes,1397040301789400,Not satisfied.,Positive,0.885,2
cous__.1142,Kiran,Nut Mix,PID0051142,https://www.facebook.com/vukkarvibes,1397040301789401,Average experience.,Negative,-0.674,3
cous__.1143,Raju,Rice Cakes,PID0051143,https://www.facebook.com/vukkarvibes,1397040301789402,Highly recommended!,Negative,-0.674,5
cous__.1144,Arjun,Pancake Mix,PID0051144,https://www.facebook.com/vukkarvibes,1397040301789403,Fresh and tasty.,Neutral,0.0,5
cous__.1145,Kiran,Potato Chips,PID0051145,https://www.facebook.com/vukkarvibes,1397040301789404,"Too spicy, not for me.",Neutral,0.0,5
cous__.1146,Aditya,Corn Chips,PID0051146,https://www.facebook.com/vukkarvibes,1397040301789405,Bad packaging.,Neutral,0.0,5
cous__.1147,Divya,Tortilla Chips,PID0051147,https://www.facebook.com/vukkarvibes,1397040301789406,Highly recommended!,Neutral,0.0,3
cous__.1148,Kiran,Veggie Chips,PID0051148,https://www.facebook.com/vukkarvibes,1397040301789407,Not satisfied.,Neutral,0.0,1
cous__.1149,Arjun,Pretzels,PID0051149,https://www.facebook.com/vukkarvibes,1397040301789408,Worth the price.,Neutral,0.0,1
cous__.1150,Rohan,Popcorn,PID0051150,https://www.facebook.com/vukkarvibes,1397040301789409,Fresh and tasty.,Positive,0.885,1
cous__.1151,Meera,Milk,PID0051151,https://www.facebook.com/vukkarvibes,1397040301789410,"Too spicy, not for me.",Negative,-0.674,2
cous__.1152,Raju,Yogurt,PID0051152,https://www.facebook.com/vukkarvibes,1397040301789411,Loved the taste!,Neutral,0.0,2
cous__.1153,Aditya,Cheddar Cheese,PID0051153,https://www.facebook.com/vukkarvibes,1397040301789412,Worth the price.,Positive,0.885,2
cous__.1154,Kunal,Mozzarella Cheese,PID0051154,https://www.facebook.com/vukkarvibes,1397040301789413,Loved the taste!,Negative,-0.674,4
cous__.1155,Pooja,Greek Yogurt,PID0051155,https://www.facebook.com/vukkarvibes,1397040301789414,Very delicious!,Positive,0.885,4
cous__.1156,Mira,Butter,PID0051156,https://www.facebook.com/vukkarvibes,1397040301789415,"Not good, expected better.",Neutral,0.0,2
cous__.1157,Sneha,Cream Cheese,PID0051157,https://www.facebook.com/vukkarvibes,1397040301789416,"Not good, expected better.",Positive,0.885,5
cous__.1158,Divya,Cottage Cheese,PID0051158,https://www.facebook.com/vukkarvibes,1397040301789417,"Not good, expected better.",Neutral,0.0,2
cous__.1159,Arjun,Orange Juice,PID0051159,https://www.facebook.com/vukkarvibes,1397040301789418,Loved the taste!,Neutral,0.0,5
cous__.1160,Arjun,Apple Juice,PID0051160,https://www.facebook.com/vukkarvibes,1397040301789419,Not satisfied.,Positive,0.885,3
cous__.1161,Sita,Green Tea,PID0051161,https://www.facebook.com/vukkarvibes,1397040301789420,Average experience.,Negative,-0.674,1
cous__.1162,Raju,Coffee,PID0051162,https://www.facebook.com/vukkarvibes,1397040301789421,Bad packaging.,Neutral,0.0,3
cous__.1163,Priya,Soft Drink,PID0051163,https://www.facebook.com/vukkarvibes,1397040301789422,"Not good, expected better.",Positive,0.885,2
cous__.1164,Aditya,Black Tea,PID0051164,https://www.facebook.com/vukkarvibes,1397040301789423,Fresh and tasty.,Positive,0.885,3
cous__.1165,Raju,Herbal Tea,PID0051165,https://www.facebook.com/vukkarvibes,1397040301789424,Highly recommended!,Neutral,0.0,1
cous__.1166,Swati,Sparkling Water,PID0051166,https://www.facebook.com/vukkarvibes,1397040301789425,Loved the taste!,Neutral,0.0,3
cous__.1167,Varun,Ready-to-Eat Pasta,PID0051167,https://www.facebook.com/vukkarvibes,1397040301789426,Very delicious!,Positive,0.885,2
cous__.1168,Sneha,Frozen Pizza,PID0051168,https://www.facebook.com/vukkarvibes,1397040301789427,Worth the price.,Positive,0.885,3
cous__.1169,Mira,Frozen Burritos,PID0051169,https://www.facebook.com/vukkarvibes,1397040301789428,Loved the taste!,Negative,-0.674,2
cous__.1170,Divya,Frozen Lasagna,PID0051170,https://www.facebook.com/vukkarvibes,1397040301789429,"Not good, expected better.",Positive,0.885,1
cous__.1171,Rohan,Instant Noodles,PID0051171,https://www.facebook.com/vukkarvibes,1397040301789430,"Too spicy, not for me.",Neutral,0.0,5
cous__.1172,Arjun,Whole Wheat Bread,PID0051172,https://www.facebook.com/vukkarvibes,1397040301789431,Highly recommended!,Neutral,0.0,1
cous__.1173,Swati,Bagels,PID0051173,https://www.facebook.com/vukkarvibes,1397040301789432,"Not good, expected better.",Neutral,0.0,1
cous__.1174,Rohan,Croissants,PID0051174,https://www.facebook.com/vukkarvibes,1397040301789433,"Too spicy, not for me.",Neutral,0.0,4
cous__.1175,Divya,English Muffins,PID0051175,https://www.facebook.com/vukkarvibes,1397040301789434,"Not good, expected better.",Negative,-0.674,5
cous__.1176,Pooja,Pita Bread,PID0051176,https://www.facebook.com/vukkarvibes,1397040301789435,Not satisfied.,Negative,-0.674,5
cous__.1177,Pooja,Sourdough Bread,PID0051177,https://www.facebook.com/vukkarvibes,1397040301789436,Average experience.,Neutral,0.0,2
cous__.1178,Sneha,Multigrain Cereal,PID0051178,https://www.facebook.com/vukkarvibes,1397040301789437,Not satisfied.,Negative,-0.674,2
cous__.1179,Arjun,Oatmeal,PID0051179,https://www.facebook.com/vukkarvibes,1397040301789438,Not satisfied.,Neutral,0.0,2
cous__.1180,Sneha,Granola Bars,PID0051180,https://www.facebook.com/vukkarvibes,1397040301789439,Bad packaging.,Neutral,0.0,3
cous__.1181,Mira,Protein Bars,PID0051181,https://www.facebook.com/vukkarvibes,1397040301789440,"Too spicy, not for me.",Negative,-0.674,4
cous__.1182,Kunal,Raisin Bran Cereal,PID0051182,https://www.facebook.com/vukkarvibes,1397040301789441,Very delicious!,Negative,-0.674,1
cous__.1183,Rohan,Frozen Vegetables,PID0051183,https://www.facebook.com/vukkarvibes,1397040301789442,Loved the taste!,Positive,0.885,3
cous__.1184,Divya,Frozen French Fries,PID0051184,https://www.facebook.com/vukkarvibes,1397040301789443,Bad packaging.,Negative,-0.674,1
cous__.1185,Rahul,Frozen Chicken Nuggets,PID0051185,https://www.facebook.com/vukkarvibes,1397040301789444,"Too spicy, not for me.",Positive,0.885,4
cous__.1186,Suman,Frozen Fish Sticks,PID0051186,https://www.facebook.com/vukkarvibes,1397040301789445,Loved the taste!,Negative,-0.674,4
cous__.1187,Sneha,Frozen Dumplings,PID0051187,https://www.facebook.com/vukkarvibes,1397040301789446,Worth the price.,Neutral,0.0,2
cous__.1188,Raju,Frozen Spring Rolls,PID0051188,https://www.facebook.com/vukkarvibes,1397040301789447,"Too spicy, not for me.",Negative,-0.674,1
cous__.1189,Amit,Frozen Waffles,PID0051189,https://www.facebook.com/vukkarvibes,1397040301789448,"Not good, expected better.",Neutral,0.0,2
cous__.1190,Rohan,Frozen Berries,PID0051190,https://www.facebook.com/vukkarvibes,1397040301789449,Fresh and tasty.,Neutral,0.0,1
cous__.1191,Suman,Tofu,PID0051191,https://www.facebook.com/vukkarvibes,1397040301789450,Highly recommended!,Positive,0.885,5
